Time,Displacement,Force
"82.1000","3.4089","0.0751"
"82.2000","3.4133","0.0753"
"82.3000","3.4172","0.0754"
"82.4000","3.4208","0.0755"
"82.5000","3.4247","0.0757"
"82.6000","3.4293","0.0759"
"82.7000","3.4338","0.0761"
"82.8000","3.4375","0.0762"
"82.9000","3.4410","0.0763"
"83.0000","3.4448","0.0765"
"83.1000","3.4494","0.0767"
"83.2000","3.4537","0.0768"
"83.3000","3.4579","0.0770"
"83.4000","3.4624","0.0772"
"83.5000","3.4668","0.0774"
"83.6000","3.4707","0.0775"
"83.7000","3.4745","0.0776"
"83.8000","3.4786","0.0778"
"83.9000","3.4832","0.0780"
"84.0000","3.4874","0.0782"
"84.1000","3.4910","0.0783"
"84.2000","3.4947","0.0784"
"84.3000","3.4988","0.0786"
"84.4000","3.5033","0.0788"
"84.5000","3.5077","0.0790"
"84.6000","3.5125","0.0792"
"84.7000","3.5173","0.0794"
"84.8000","3.5213","0.0795"
"84.9000","3.5251","0.0797"
"85.0000","3.5290","0.0798"
"85.1000","3.5335","0.0800"
"85.2000","3.5380","0.0802"
"85.3000","3.5417","0.0803"
"85.4000","3.5451","0.0804"
"85.5000","3.5488","0.0806"
"85.6000","3.5533","0.0808"
"85.7000","3.5577","0.0810"
"85.8000","3.5619","0.0811"
"85.9000","3.5664","0.0813"
"86.0000","3.5709","0.0815"
"86.1000","3.5750","0.0817"
"86.2000","3.5787","0.0818"
"86.3000","3.5828","0.0819"
"86.4000","3.5875","0.0821"
"86.5000","3.5918","0.0823"
"86.6000","3.5953","0.0824"
"86.7000","3.5990","0.0826"
"86.8000","3.6033","0.0827"
"86.9000","3.6079","0.0829"
"87.0000","3.6121","0.0831"
"87.1000","3.6168","0.0833"
"87.2000","3.6212","0.0835"
"87.3000","3.6251","0.0836"
"87.4000","3.6289","0.0838"
"87.5000","3.6330","0.0839"
"87.6000","3.6376","0.0841"
"87.7000","3.6420","0.0843"
"87.8000","3.6457","0.0845"
"87.9000","3.6492","0.0846"
"88.0000","3.6530","0.0847"
"88.1000","3.6575","0.0849"
"88.2000","3.6618","0.0851"
"88.3000","3.6660","0.0853"
"88.4000","3.6706","0.0855"
"88.5000","3.6752","0.0856"
"88.6000","3.6791","0.0858"
"88.7000","3.6830","0.0859"
"88.8000","3.6873","0.0861"
"88.9000","3.6919","0.0863"
"89.0000","3.6962","0.0865"
"89.1000","3.6997","0.0866"
"89.2000","3.7032","0.0867"
"89.3000","3.7074","0.0869"
"89.4000","3.7119","0.0871"
"89.5000","3.7163","0.0873"
"89.6000","3.7211","0.0875"
"89.7000","3.7257","0.0877"
"89.8000","3.7297","0.0878"
"89.9000","3.7333","0.0880"
"90.0000","3.7372","0.0881"
"90.1000","3.7418","0.0883"
"90.2000","3.7462","0.0885"
"90.3000","3.7498","0.0886"
"90.4000","3.7533","0.0887"
"90.5000","3.7571","0.0889"
"90.6000","3.7617","0.0891"
"90.7000","3.7660","0.0893"
"90.8000","3.7703","0.0894"
"90.9000","3.7747","0.0896"
"91.0000","3.7792","0.0898"
"91.1000","3.7833","0.0900"
"91.2000","3.7872","0.0901"
"91.3000","3.7912","0.0903"
"91.4000","3.7957","0.0905"
"91.5000","3.8000","0.0906"
"91.6000","3.8037","0.0908"
"91.7000","3.8073","0.0909"
"91.8000","3.8117","0.0911"
"91.9000","3.8163","0.0913"
"92.0000","3.8206","0.0915"
"92.1000","3.8250","0.0917"
"92.2000","3.8294","0.0918"
"92.3000","3.8335","0.0920"
"92.4000","3.8373","0.0921"
"92.5000","3.8414","0.0923"
"92.6000","3.8459","0.0925"
"92.7000","3.8506","0.0927"
"92.8000","3.8544","0.0928"
"92.9000","3.8578","0.0929"
"93.0000","3.8616","0.0931"
"93.1000","3.8661","0.0933"
"93.2000","3.8702","0.0934"
"93.3000","3.8742","0.0936"
"93.4000","3.8786","0.0938"
"93.5000","3.8832","0.0940"
"93.6000","3.8873","0.0942"
"93.7000","3.8912","0.0943"
"93.8000","3.8954","0.0945"
"93.9000","3.9002","0.0947"
"94.0000","3.9044","0.0948"
"94.1000","3.9078","0.0949"
"94.2000","3.9113","0.0951"
"94.3000","3.9156","0.0952"
"94.4000","3.9202","0.0954"
"94.5000","3.9246","0.0956"
"94.6000","3.9293","0.0958"
"94.7000","3.9338","0.0960"
"94.8000","3.9378","0.0962"
"94.9000","3.9415","0.0963"
"95.0000","3.9454","0.0965"
"95.1000","3.9499","0.0967"
"95.2000","3.9543","0.0969"
"95.3000","3.9580","0.0970"
"95.4000","3.9614","0.0971"
"95.5000","3.9653","0.0972"
"95.6000","3.9699","0.0975"
"95.7000","3.9745","0.0977"
"95.8000","3.9789","0.0978"
"95.9000","3.9834","0.0980"
"96.0000","3.9876","0.0982"
"96.1000","3.9916","0.0983"
"96.2000","3.9953","0.0985"
"96.3000","3.9996","0.0987"
"96.4000","4.0043","0.0989"
"96.5000","4.0085","0.0990"
"96.6000","4.0119","0.0991"
"96.7000","4.0156","0.0993"
"96.8000","4.0199","0.0995"
"96.9000","4.0247","0.0997"
"97.0000","4.0291","0.0999"
"97.1000","4.0339","0.1001"
"97.2000","4.0383","0.1003"
"97.3000","4.0422","0.1004"
"97.4000","4.0460","0.1005"
"97.5000","4.0499","0.1007"
"97.6000","4.0545","0.1009"
"97.7000","4.0590","0.1011"
"97.8000","4.0626","0.1012"
"97.9000","4.0659","0.1013"
"98.0000","4.0697","0.1015"
"98.1000","4.0742","0.1016"
"98.2000","4.0784","0.1018"
"98.3000","4.0826","0.1020"
"98.4000","4.0872","0.1022"
"98.5000","4.0916","0.1024"
"98.6000","4.0956","0.1025"
"98.7000","4.0995","0.1027"
"98.8000","4.1037","0.1028"
"98.9000","4.1083","0.1030"
"99.0000","4.1127","0.1032"
"99.1000","4.1163","0.1034"
"99.2000","4.1199","0.1035"
"99.3000","4.1242","0.1036"
"99.4000","4.1287","0.1038"
"99.5000","4.1331","0.1040"
"99.6000","4.1375","0.1042"
"99.7000","4.1419","0.1044"
"99.8000","4.1460","0.1045"
"99.9000","4.1497","0.1047"
"100.0000","4.1536","0.1048"
"100.1000","4.1579","0.1050"
"100.2000","4.1625","0.1052"
"100.3000","4.1664","0.1053"
"100.4000","4.1699","0.1054"
"100.5000","4.1737","0.1056"
"100.6000","4.1783","0.1058"
"100.7000","4.1829","0.1060"
"100.8000","4.1873","0.1062"
"100.9000","4.1920","0.1064"
"101.0000","4.1963","0.1065"
"101.1000","4.2002","0.1067"
"101.2000","4.2037","0.1068"
"101.3000","4.2078","0.1070"
"101.4000","4.2124","0.1072"
"101.5000","4.2167","0.1073"
"101.6000","4.2203","0.1074"
"101.7000","4.2240","0.1076"
"101.8000","4.2284","0.1078"
"101.9000","4.2331","0.1080"
"102.0000","4.2374","0.1081"
"102.1000","4.2420","0.1083"
"102.2000","4.2464","0.1085"
"102.3000","4.2503","0.1087"
"102.4000","4.2539","0.1088"
"102.5000","4.2577","0.1089"
"102.6000","4.2623","0.1091"
"102.7000","4.2670","0.1093"
"102.8000","4.2708","0.1095"
"102.9000","4.2742","0.1096"
"103.0000","4.2780","0.1097"
"103.1000","4.2826","0.1099"
"103.2000","4.2869","0.1101"
"103.3000","4.2911","0.1103"
"103.4000","4.2956","0.1105"
"103.5000","4.2999","0.1106"
"103.6000","4.3041","0.1108"
"103.7000","4.3080","0.1109"
"103.8000","4.3123","0.1111"
"103.9000","4.3171","0.1113"
"104.0000","4.3213","0.1115"
"104.1000","4.3248","0.1116"
"104.2000","4.3283","0.1117"
"104.3000","4.3325","0.1119"
"104.4000","4.3370","0.1121"
"104.5000","4.3414","0.1123"
"104.6000","4.3460","0.1125"
"104.7000","4.3505","0.1127"
"104.8000","4.3545","0.1128"
"104.9000","4.3583","0.1129"
"105.0000","4.3623","0.1131"
"105.1000","4.3669","0.1133"
"105.2000","4.3713","0.1135"
"105.3000","4.3749","0.1136"
"105.4000","4.3783","0.1137"
"105.5000","4.3822","0.1138"
"105.6000","4.3867","0.1140"
"105.7000","4.3911","0.1142"
"105.8000","4.3954","0.1144"
"105.9000","4.3999","0.1146"
"106.0000","4.4043","0.1148"
"106.1000","4.4083","0.1149"
"106.2000","4.4119","0.1150"
"106.3000","4.4159","0.1152"
"106.4000","4.4206","0.1154"
"106.5000","4.4250","0.1156"
"106.6000","4.4288","0.1157"
"106.7000","4.4324","0.1158"
"106.8000","4.4367","0.1160"
"106.9000","4.4414","0.1162"
"107.0000","4.4457","0.1164"
"107.1000","4.4504","0.1166"
"107.2000","4.4546","0.1167"
"107.3000","4.4584","0.1169"
"107.4000","4.4620","0.1170"
"107.5000","4.4660","0.1172"
"107.6000","4.4705","0.1173"
"107.7000","4.4752","0.1175"
"107.8000","4.4791","0.1177"
"107.9000","4.4826","0.1178"
"108.0000","4.4866","0.1179"
"108.1000","4.4913","0.1181"
"108.2000","4.4955","0.1183"
"108.3000","4.4997","0.1185"
"108.4000","4.5044","0.1187"
"108.5000","4.5087","0.1189"
"108.6000","4.5126","0.1190"
"108.7000","4.5164","0.1191"
"108.8000","4.5206","0.1193"
"108.9000","4.5253","0.1195"
"109.0000","4.5296","0.1196"
"109.1000","4.5330","0.1197"
"109.2000","4.5365","0.1199"
"109.3000","4.5406","0.1200"
"109.4000","4.5451","0.1202"
"109.5000","4.5493","0.1204"
"109.6000","4.5539","0.1206"
"109.7000","4.5585","0.1208"
"109.8000","4.5627","0.1209"
"109.9000","4.5665","0.1211"
"110.0000","4.5706","0.1212"
"110.1000","4.5751","0.1214"
"110.2000","4.5794","0.1216"
"110.3000","4.5831","0.1217"
"110.4000","4.5865","0.1218"
"110.5000","4.5904","0.1219"
"110.6000","4.5950","0.1221"
"110.7000","4.5993","0.1223"
"110.8000","4.6037","0.1225"
"110.9000","4.6083","0.1227"
"111.0000","4.6129","0.1229"
"111.1000","4.6168","0.1230"
"111.2000","4.6206","0.1231"
"111.3000","4.6247","0.1233"
"111.4000","4.6293","0.1235"
"111.5000","4.6335","0.1236"
"111.6000","4.6371","0.1237"
"111.7000","4.6406","0.1238"
"111.8000","4.6451","0.1240"
"111.9000","4.6497","0.1242"
"112.0000","4.6542","0.1244"
"112.1000","4.6586","0.1246"
"112.2000","4.6629","0.1247"
"112.3000","4.6668","0.1249"
"112.4000","4.6705","0.1250"
"112.5000","4.6745","0.1251"
"112.6000","4.6792","0.1254"
"112.7000","4.6838","0.1255"
"112.8000","4.6876","0.1257"
"112.9000","4.6911","0.1258"
"113.0000","4.6950","0.1259"
"113.1000","4.6995","0.1261"
"113.2000","4.7036","0.1263"
"113.3000","4.7077","0.1264"
"113.4000","4.7122","0.1266"
"113.5000","4.7167","0.1268"
"113.6000","4.7208","0.1269"
"113.7000","4.7248","0.1271"
"113.8000","4.7290","0.1272"
"113.9000","4.7336","0.1274"
"114.0000","4.7377","0.1276"
"114.1000","4.7412","0.1277"
"114.2000","4.7448","0.1278"
"114.3000","4.7490","0.1279"
"114.4000","4.7535","0.1281"
"114.5000","4.7578","0.1283"
"114.6000","4.7624","0.1285"
"114.7000","4.7670","0.1287"
"114.8000","4.7710","0.1288"
"114.9000","4.7747","0.1289"
"115.0000","4.7787","0.1291"
"115.1000","4.7831","0.1292"
"115.2000","4.7875","0.1294"
"115.3000","4.7913","0.1295"
"115.4000","4.7948","0.1296"
"115.5000","4.7987","0.1298"
"115.6000","4.8035","0.1300"
"115.7000","4.8081","0.1302"
"115.8000","4.8124","0.1304"
"115.9000","4.8170","0.1305"
"116.0000","4.8214","0.1307"
"116.1000","4.8252","0.1308"
"116.2000","4.8288","0.1309"
"116.3000","4.8329","0.1311"
"116.4000","4.8377","0.1313"
"116.5000","4.8420","0.1315"
"116.6000","4.8454","0.1316"
"116.7000","4.8489","0.1317"
"116.8000","4.8532","0.1318"
"116.9000","4.8577","0.1320"
"117.0000","4.8620","0.1322"
"117.1000","4.8665","0.1323"
"117.2000","4.8708","0.1325"
"117.3000","4.8748","0.1326"
"117.4000","4.8787","0.1328"
"117.5000","4.8828","0.1329"
"117.6000","4.8874","0.1331"
"117.7000","4.8921","0.1333"
"117.8000","4.8959","0.1334"
"117.9000","4.8994","0.1335"
"118.0000","4.9032","0.1337"
"118.1000","4.9078","0.1338"
"118.2000","4.9120","0.1340"
"118.3000","4.9163","0.1342"
"118.4000","4.9209","0.1344"
"118.5000","4.9253","0.1345"
"118.6000","4.9291","0.1346"
"118.7000","4.9329","0.1348"
"118.8000","4.9371","0.1349"
"118.9000","4.9417","0.1351"
"119.0000","4.9459","0.1353"
"119.1000","4.9495","0.1353"
"119.2000","4.9530","0.1355"
"119.3000","4.9572","0.1356"
"119.4000","4.9619","0.1358"
"119.5000","4.9664","0.1360"
"119.6000","4.9710","0.1362"
"119.7000","4.9755","0.1364"
"119.8000","4.9795","0.1365"
"119.9000","4.9831","0.1366"
"120.0000","4.9871","0.1367"
"120.1000","4.9917","0.1369"
"120.2000","4.9962","0.1371"
"120.3000","4.9999","0.1372"
"120.4000","5.0033","0.1373"
"120.5000","5.0073","0.1374"
"120.6000","5.0120","0.1376"
"120.7000","5.0164","0.1378"
"120.8000","5.0208","0.1380"
"120.9000","5.0253","0.1381"
"121.0000","5.0295","0.1383"
"121.1000","5.0333","0.1384"
"121.2000","5.0370","0.1385"
"121.3000","5.0410","0.1387"
"121.4000","5.0455","0.1389"
"121.5000","5.0499","0.1390"
"121.6000","5.0536","0.1391"
"121.7000","5.0571","0.1392"
"121.8000","5.0614","0.1394"
"121.9000","5.0661","0.1396"
"122.0000","5.0706","0.1398"
"122.1000","5.0752","0.1399"
"122.2000","5.0795","0.1401"
"122.3000","5.0834","0.1402"
"122.4000","5.0872","0.1403"
"122.5000","5.0911","0.1405"
"122.6000","5.0957","0.1407"
"122.7000","5.1004","0.1408"
"122.8000","5.1042","0.1409"
"122.9000","5.1077","0.1410"
"123.0000","5.1116","0.1412"
"123.1000","5.1162","0.1414"
"123.2000","5.1204","0.1415"
"123.3000","5.1246","0.1417"
"123.4000","5.1292","0.1418"
"123.5000","5.1335","0.1420"
"123.6000","5.1376","0.1421"
"123.7000","5.1415","0.1423"
"123.8000","5.1457","0.1424"
"123.9000","5.1504","0.1426"
"124.0000","5.1545","0.1427"
"124.1000","5.1578","0.1428"
"124.2000","5.1612","0.1429"
"124.3000","5.1655","0.1431"
"124.4000","5.1700","0.1432"
"124.5000","5.1742","0.1434"
"124.6000","5.1789","0.1436"
"124.7000","5.1835","0.1438"
"124.8000","5.1877","0.1439"
"124.9000","5.1915","0.1440"
"125.0000","5.1954","0.1442"
"125.1000","5.1999","0.1443"
"125.2000","5.2044","0.1445"
"125.3000","5.2082","0.1446"
"125.4000","5.2117","0.1447"
"125.5000","5.2156","0.1448"
"125.6000","5.2202","0.1450"
"125.7000","5.2246","0.1452"
"125.8000","5.2290","0.1454"
"125.9000","5.2336","0.1455"
"126.0000","5.2380","0.1457"
"126.1000","5.2418","0.1458"
"126.2000","5.2454","0.1459"
"126.3000","5.2495","0.1461"
"126.4000","5.2540","0.1462"
"126.5000","5.2583","0.1464"
"126.6000","5.2619","0.1465"
"126.7000","5.2655","0.1466"
"126.8000","5.2698","0.1468"
"126.9000","5.2747","0.1470"
"127.0000","5.2792","0.1471"
"127.1000","5.2837","0.1473"
"127.2000","5.2878","0.1474"
"127.3000","5.2918","0.1476"
"127.4000","5.2957","0.1477"
"127.5000","5.2998","0.1479"
"127.6000","5.3044","0.1480"
"127.7000","5.3090","0.1482"
"127.8000","5.3128","0.1483"
"127.9000","5.3162","0.1484"
"128.0000","5.3200","0.1485"
"128.1000","5.3244","0.1487"
"128.2000","5.3285","0.1488"
"128.3000","5.3326","0.1490"
"128.4000","5.3372","0.1492"
"128.5000","5.3418","0.1493"
"128.6000","5.3458","0.1495"
"128.7000","5.3497","0.1496"
"128.8000","5.3539","0.1497"
"128.9000","5.3586","0.1499"
"129.0000","5.3628","0.1501"
"129.1000","5.3663","0.1501"
"129.2000","5.3697","0.1502"
"129.3000","5.3737","0.1504"
"129.4000","5.3781","0.1505"
"129.5000","5.3825","0.1507"
"129.6000","5.3872","0.1509"
"129.7000","5.3919","0.1511"
"129.8000","5.3960","0.1512"
"129.9000","5.3998","0.1513"
"130.0000","5.4039","0.1514"
"130.1000","5.4085","0.1516"
"130.2000","5.4129","0.1518"
"130.3000","5.4167","0.1519"
"130.4000","5.4201","0.1520"
"130.5000","5.4239","0.1521"
"130.6000","5.4285","0.1523"
"130.7000","5.4330","0.1525"
"130.8000","5.4373","0.1526"
"130.9000","5.4420","0.1528"
"131.0000","5.4464","0.1530"
"131.1000","5.4502","0.1531"
"131.2000","5.4537","0.1532"
"131.3000","5.4577","0.1533"
"131.4000","5.4624","0.1535"
"131.5000","5.4667","0.1536"
"131.6000","5.4702","0.1537"
"131.7000","5.4738","0.1538"
"131.8000","5.4781","0.1540"
"131.9000","5.4828","0.1542"
"132.0000","5.4872","0.1543"
"132.1000","5.4918","0.1545"
"132.2000","5.4962","0.1547"
"132.3000","5.5002","0.1548"
"132.4000","5.5039","0.1549"
"132.5000","5.5078","0.1550"
"132.6000","5.5123","0.1552"
"132.7000","5.5170","0.1554"
"132.8000","5.5210","0.1555"
"132.9000","5.5244","0.1556"
"133.0000","5.5282","0.1557"
"133.1000","5.5327","0.1559"
"133.2000","5.5369","0.1560"
"133.3000","5.5412","0.1562"
"133.4000","5.5457","0.1563"
"133.5000","5.5500","0.1565"
"133.6000","5.5540","0.1566"
"133.7000","5.5579","0.1567"
"133.8000","5.5622","0.1569"
"133.9000","5.5670","0.1571"
"134.0000","5.5712","0.1572"
"134.1000","5.5746","0.1573"
"134.2000","5.5781","0.1574"
"134.3000","5.5824","0.1575"
"134.4000","5.5870","0.1577"
"134.5000","5.5914","0.1579"
"134.6000","5.5961","0.1580"
"134.7000","5.6006","0.1582"
"134.8000","5.6046","0.1583"
"134.9000","5.6083","0.1584"
"135.0000","5.6123","0.1586"
"135.1000","5.6168","0.1587"
"135.2000","5.6212","0.1589"
"135.3000","5.6248","0.1590"
"135.4000","5.6283","0.1591"
"135.5000","5.6321","0.1592"
"135.6000","5.6367","0.1593"
"135.7000","5.6411","0.1595"
"135.8000","5.6455","0.1597"
"135.9000","5.6501","0.1598"
"136.0000","5.6545","0.1600"
"136.1000","5.6583","0.1601"
"136.2000","5.6619","0.1602"
"136.3000","5.6661","0.1603"
"136.4000","5.6706","0.1605"
"136.5000","5.6749","0.1607"
"136.6000","5.6786","0.1608"
"136.7000","5.6822","0.1609"
"136.8000","5.6866","0.1610"
"136.9000","5.6913","0.1612"
"137.0000","5.6957","0.1614"
"137.1000","5.7003","0.1615"
"137.2000","5.7046","0.1617"
"137.3000","5.7085","0.1618"
"137.4000","5.7122","0.1619"
"137.5000","5.7162","0.1620"
"137.6000","5.7206","0.1622"
"137.7000","5.7254","0.1624"
"137.8000","5.7294","0.1625"
"137.9000","5.7328","0.1625"
"138.0000","5.7366","0.1627"
"138.1000","5.7411","0.1628"
"138.2000","5.7454","0.1630"
"138.3000","5.7498","0.1632"
"138.4000","5.7544","0.1633"
"138.5000","5.7588","0.1635"
"138.6000","5.7627","0.1636"
"138.7000","5.7664","0.1637"
"138.8000","5.7705","0.1638"
"138.9000","5.7750","0.1640"
"139.0000","5.7790","0.1641"
"139.1000","5.7824","0.1642"
"139.2000","5.7859","0.1643"
"139.3000","5.7900","0.1644"
"139.4000","5.7947","0.1646"
"139.5000","5.7992","0.1648"
"139.6000","5.8039","0.1649"
"139.7000","5.8087","0.1651"
"139.8000","5.8130","0.1653"
"139.9000","5.8168","0.1653"
"140.0000","5.8209","0.1655"
"140.1000","5.8254","0.1656"
"140.2000","5.8296","0.1658"
"140.3000","5.8331","0.1659"
"140.4000","5.8365","0.1659"
"140.5000","5.8404","0.1661"
"140.6000","5.8451","0.1662"
"140.7000","5.8495","0.1664"
"140.8000","5.8538","0.1666"
"140.9000","5.8585","0.1667"
"141.0000","5.8628","0.1669"
"141.1000","5.8667","0.1670"
"141.2000","5.8704","0.1671"
"141.3000","5.8745","0.1672"
"141.4000","5.8791","0.1674"
"141.5000","5.8834","0.1675"
"141.6000","5.8869","0.1676"
"141.7000","5.8905","0.1677"
"141.8000","5.8948","0.1678"
"141.9000","5.8994","0.1680"
"142.0000","5.9040","0.1682"
"142.1000","5.9088","0.1684"
"142.2000","5.9132","0.1685"
"142.3000","5.9171","0.1686"
"142.4000","5.9208","0.1687"
"142.5000","5.9248","0.1688"
"142.6000","5.9295","0.1690"
"142.7000","5.9341","0.1692"
"142.8000","5.9377","0.1692"
"142.9000","5.9410","0.1693"
"143.0000","5.9449","0.1694"
"143.1000","5.9494","0.1696"
"143.2000","5.9536","0.1697"
"143.3000","5.9577","0.1699"
"143.4000","5.9622","0.1700"
"143.5000","5.9666","0.1702"
"143.6000","5.9707","0.1703"
"143.7000","5.9746","0.1704"
"143.8000","5.9788","0.1705"
"143.9000","5.9835","0.1707"
"144.0000","5.9876","0.1709"
"144.1000","5.9911","0.1709"
"144.2000","5.9946","0.1710"
"144.3000","5.9987","0.1711"
"144.4000","6.0033","0.1713"
"144.5000","6.0077","0.1715"
"144.6000","6.0125","0.1716"
"144.7000","6.0171","0.1718"
"144.8000","6.0211","0.1719"
"144.9000","6.0249","0.1720"
"145.0000","6.0290","0.1722"
"145.1000","6.0336","0.1723"
"145.2000","6.0381","0.1725"
"145.3000","6.0418","0.1725"
"145.4000","6.0451","0.1726"
"145.5000","6.0489","0.1727"
"145.6000","6.0534","0.1729"
"145.7000","6.0578","0.1730"
"145.8000","6.0621","0.1732"
"145.9000","6.0666","0.1733"
"146.0000","6.0711","0.1735"
"146.1000","6.0752","0.1736"
"146.2000","6.0790","0.1737"
"146.3000","6.0830","0.1738"
"146.4000","6.0875","0.1740"
"146.5000","6.0917","0.1741"
"146.6000","6.0951","0.1742"
"146.7000","6.0987","0.1742"
"146.8000","6.1029","0.1744"
"146.9000","6.1076","0.1746"
"147.0000","6.1119","0.1747"
"147.1000","6.1167","0.1749"
"147.2000","6.1212","0.1750"
"147.3000","6.1252","0.1751"
"147.4000","6.1289","0.1752"
"147.5000","6.1329","0.1754"
"147.6000","6.1375","0.1755"
"147.7000","6.1421","0.1757"
"147.8000","6.1459","0.1758"
"147.9000","6.1492","0.1758"
"148.0000","6.1531","0.1760"
"148.1000","6.1576","0.1761"
"148.2000","6.1618","0.1763"
"148.3000","6.1660","0.1764"
"148.4000","6.1706","0.1765"
"148.5000","6.1751","0.1767"
"148.6000","6.1791","0.1768"
"148.7000","6.1830","0.1769"
"148.8000","6.1872","0.1771"
"148.9000","6.1919","0.1772"
"149.0000","6.1962","0.1774"
"149.1000","6.1998","0.1774"
"149.2000","6.2033","0.1775"
"149.3000","6.2075","0.1777"
"149.4000","6.2121","0.1778"
"149.5000","6.2165","0.1780"
"149.6000","6.2211","0.1781"
"149.7000","6.2256","0.1783"
"149.8000","6.2296","0.1784"
"149.9000","6.2332","0.1785"
"150.0000","6.2371","0.1786"
"150.1000","6.2418","0.1787"
"150.2000","6.2463","0.1789"
"150.3000","6.2499","0.1790"
"150.4000","6.2533","0.1790"
"150.5000","6.2572","0.1791"
"150.6000","6.2617","0.1793"
"150.7000","6.2661","0.1794"
"150.8000","6.2704","0.1796"
"150.9000","6.2749","0.1798"
"151.0000","6.2793","0.1799"
"151.1000","6.2833","0.1800"
"151.2000","6.2870","0.1801"
"151.3000","6.2910","0.1802"
"151.4000","6.2956","0.1804"
"151.5000","6.2999","0.1805"
"151.6000","6.3036","0.1806"
"151.7000","6.3072","0.1807"
"151.8000","6.3116","0.1808"
"151.9000","6.3163","0.1810"
"152.0000","6.3208","0.1812"
"152.1000","6.3253","0.1813"
"152.2000","6.3295","0.1814"
"152.3000","6.3336","0.1815"
"152.4000","6.3373","0.1816"
"152.5000","6.3413","0.1817"
"152.6000","6.3458","0.1819"
"152.7000","6.3504","0.1821"
"152.8000","6.3541","0.1822"
"152.9000","6.3576","0.1822"
"153.0000","6.3614","0.1823"
"153.1000","6.3661","0.1825"
"153.2000","6.3703","0.1826"
"153.3000","6.3744","0.1828"
"153.4000","6.3791","0.1829"
"153.5000","6.3836","0.1831"
"153.6000","6.3875","0.1832"
"153.7000","6.3913","0.1833"
"153.8000","6.3955","0.1834"
"153.9000","6.4001","0.1836"
"154.0000","6.4042","0.1837"
"154.1000","6.4077","0.1837"
"154.2000","6.4113","0.1838"
"154.3000","6.4156","0.1840"
"154.4000","6.4202","0.1841"
"154.5000","6.4246","0.1843"
"154.6000","6.4292","0.1844"
"154.7000","6.4340","0.1846"
"154.8000","6.4380","0.1847"
"154.9000","6.4417","0.1848"
"155.0000","6.4456","0.1849"
"155.1000","6.4501","0.1850"
"155.2000","6.4545","0.1852"
"155.3000","6.4581","0.1853"
"155.4000","6.4615","0.1853"
"155.5000","6.4652","0.1854"
"155.6000","6.4695","0.1856"
"155.7000","6.4739","0.1857"
"155.8000","6.4783","0.1859"
"155.9000","6.4831","0.1860"
"156.0000","6.4877","0.1862"
"156.1000","6.4917","0.1863"
"156.2000","6.4955","0.1864"
"156.3000","6.4997","0.1865"
"156.4000","6.5044","0.1867"
"156.5000","6.5086","0.1868"
"156.6000","6.5121","0.1869"
"156.7000","6.5156","0.1869"
"156.8000","6.5200","0.1871"
"156.9000","6.5248","0.1872"
"157.0000","6.5292","0.1874"
"157.1000","6.5339","0.1875"
"157.2000","6.5381","0.1877"
"157.3000","6.5420","0.1878"
"157.4000","6.5458","0.1879"
"157.5000","6.5498","0.1880"
"157.6000","6.5545","0.1882"
"157.7000","6.5589","0.1883"
"157.8000","6.5626","0.1884"
"157.9000","6.5659","0.1884"
"158.0000","6.5697","0.1885"
"158.1000","6.5742","0.1887"
"158.2000","6.5785","0.1888"
"158.3000","6.5828","0.1889"
"158.4000","6.5873","0.1891"
"158.5000","6.5918","0.1892"
"158.6000","6.5960","0.1894"
"158.7000","6.6000","0.1895"
"158.8000","6.6042","0.1896"
"158.9000","6.6087","0.1898"
"159.0000","6.6127","0.1899"
"159.1000","6.6161","0.1899"
"159.2000","6.6196","0.1900"
"159.3000","6.6237","0.1901"
"159.4000","6.6281","0.1902"
"159.5000","6.6323","0.1904"
"159.6000","6.6369","0.1905"
"159.7000","6.6415","0.1907"
"159.8000","6.6459","0.1908"
"159.9000","6.6498","0.1909"
"160.0000","6.6539","0.1910"
"160.1000","6.6586","0.1912"
"160.2000","6.6630","0.1913"
"160.3000","6.6666","0.1914"
"160.4000","6.6700","0.1914"
"160.5000","6.6739","0.1915"
"160.6000","6.6786","0.1917"
"160.7000","6.6829","0.1918"
"160.8000","6.6872","0.1920"
"160.9000","6.6918","0.1921"
"161.0000","6.6962","0.1922"
"161.1000","6.7002","0.1923"
"161.2000","6.7039","0.1924"
"161.3000","6.7080","0.1925"
"161.4000","6.7126","0.1927"
"161.5000","6.7169","0.1928"
"161.6000","6.7205","0.1929"
"161.7000","6.7241","0.1930"
"161.8000","6.7283","0.1931"
"161.9000","6.7329","0.1933"
"162.0000","6.7373","0.1934"
"162.1000","6.7417","0.1935"
"162.2000","6.7460","0.1936"
"162.3000","6.7500","0.1937"
"162.4000","6.7539","0.1938"
"162.5000","6.7579","0.1940"
"162.6000","6.7625","0.1941"
"162.7000","6.7670","0.1943"
"162.8000","6.7708","0.1943"
"162.9000","6.7741","0.1944"
"163.0000","6.7779","0.1945"
"163.1000","6.7825","0.1946"
"163.2000","6.7866","0.1947"
"163.3000","6.7909","0.1949"
"163.4000","6.7953","0.1950"
"163.5000","6.7998","0.1952"
"163.6000","6.8040","0.1953"
"163.7000","6.8081","0.1954"
"163.8000","6.8124","0.1955"
"163.9000","6.8172","0.1957"
"164.0000","6.8213","0.1958"
"164.1000","6.8247","0.1958"
"164.2000","6.8283","0.1959"
